symptom_id,canonical,surface_form
SX_181d510cd8,hypoplastic left heart,underdeveloped left ventricular chamber
SX_181d510cd8,hypoplastic left heart,left ventricle is abnormally small
SX_181d510cd8,hypoplastic left heart,abnormal development of left side
SX_181d510cd8,hypoplastic left heart,left ventricle does not function
SX_cbc0cc9eaa,shivering,i am very cold now
SX_cbc0cc9eaa,shivering,i feel icy all over
SX_cbc0cc9eaa,shivering,i have a chill attack
SX_cbc0cc9eaa,shivering,i am quivering with cold
SX_cbc0cc9eaa,shivering,i am shuddering uncontrollably now
SX_be795b7a88,shallow breathing,quick shallow inhales and exhales
SX_be795b7a88,shallow breathing,inhalations are brief and fast
SX_be795b7a88,shallow breathing,exhalations are short and quick
SX_be795b7a88,shallow breathing,breathes rapidly but not deep
SX_be795b7a88,shallow breathing,takes quick shallow breaths now
SX_be795b7a88,shallow breathing,inhaling and exhaling quickly
SX_78c24eda21,hypothyroidism,thyroid gland does not produce enough
SX_78c24eda21,hypothyroidism,not enough thyroxine in body
SX_78c24eda21,hypothyroidism,thyroid hormone levels are too low
SX_78c24eda21,hypothyroidism,low production of thyroxine hormone
SX_78c24eda21,hypothyroidism,thyroid hormone deficiency occurs here
SX_78c24eda21,hypothyroidism,insufficient thyroxine in bloodstream
SX_6d3f00c91e,coarse hair,thick and wiry hair texture
SX_6d3f00c91e,coarse hair,tough and rugged hair growth
SX_6d3f00c91e,coarse hair,stiff and unyielding hair fibers
SX_6d3f00c91e,coarse hair,harsh and abrasive hair feel
SX_6d3f00c91e,coarse hair,coarse and scratchy hair tips
SX_6d3f00c91e,coarse hair,rough and bumpy scalp skin
SX_4b70869b92,thrombocytopenia,low platelet count present
SX_4b70869b92,thrombocytopenia,blood platelets in short supply
SX_4b70869b92,thrombocytopenia,platelet number is decreased here
SX_4b70869b92,thrombocytopenia,platelet count is abnormal here
SX_4b70869b92,thrombocytopenia,platelet levels are inadequate now
SX_4b70869b92,thrombocytopenia,platelet number is diminished here
SX_bf4c69c565,purpura,purpura
SX_ae73aa6419,hypercholesterolemia,here is high cholesterol in blood
SX_ae73aa6419,hypercholesterolemia,excess cholesterol in bloodstream present
SX_ae73aa6419,hypercholesterolemia,cholesterol levels higher than normal
SX_ae73aa6419,hypercholesterolemia,blood has too much cholesterol
SX_ae73aa6419,hypercholesterolemia,high level of cholesterol found
SX_ae73aa6419,hypercholesterolemia,excessive cholesterol in circulation exists
SX_6396b0783e,respiratory infection,lung infection caused by bacteria
SX_6396b0783e,respiratory infection,viral infection affecting breathing passages
SX_6396b0783e,respiratory infection,inflammation of airways and lungs
SX_6396b0783e,respiratory infection,bacterial infection of the trachea
SX_6396b0783e,respiratory infection,infection of the bronchial tubes
SX_6396b0783e,respiratory infection,infection of the nasal cavity
SX_cae6802c26,puffy face,facial puffiness present
SX_cae6802c26,puffy face,skin appears puffy
SX_cae6802c26,puffy face,face looks inflated
SX_cae6802c26,puffy face,puffy facial features
SX_cae6802c26,puffy face,inflated facial shape
SX_cae6802c26,puffy face,fleshy facial profile
SX_8704ee769a,lactic acidosis,excess lactic acid in blood
SX_8704ee769a,lactic acidosis,high levels of lactic acid present
SX_8704ee769a,lactic acidosis,lactate accumulation in circulation
SX_8704ee769a,lactic acidosis,excessive lactate production occurs
SX_8704ee769a,lactic acidosis,blood contains high lactate levels
SX_8704ee769a,lactic acidosis,lactic acid builds up rapidly
SX_4b1e5a372b,racing thoughts,thoughts come and go quickly
SX_4b1e5a372b,racing thoughts,fast moving thoughts abound
SX_4b1e5a372b,racing thoughts,mind racing with concepts
SX_4b1e5a372b,racing thoughts,thoughts move too fast now
SX_4b1e5a372b,racing thoughts,quick succession of thoughts
SX_4b1e5a372b,racing thoughts,mental pace is very fast
SX_07fa7f139a,bone cyst,a cavity within the bone structure
SX_07fa7f139a,bone cyst,cavity or hole in the bone
SX_07fa7f139a,bone cyst,pocket of empty space in bone
SX_07fa7f139a,bone cyst,abnormal cavity in the bone mass
SX_07fa7f139a,bone cyst,small pocket in the bone tissue
SX_07fa7f139a,bone cyst,abnormal space within the bone wall
SX_13056cb156,iritis,irritated eye condition present
SX_13056cb156,iritis,irksome eye problem exists
SX_bc66000ecd,abnormal growth,unusual tissue expansion occurs
SX_bc66000ecd,abnormal growth,growth pattern deviates from norm
SX_bc66000ecd,abnormal growth,massive cell proliferation happens
SX_bc66000ecd,abnormal growth,abnormal cells multiply rapidly
SX_bc66000ecd,abnormal growth,excessive growth takes place slowly
SX_bc66000ecd,abnormal growth,rapid cell growth observed here
SX_90ec2e2bf2,keratitis,inflammation of corneal tissue
SX_90ec2e2bf2,keratitis,corneal inflammation present
SX_90ec2e2bf2,keratitis,cornea becomes inflamed area
SX_90ec2e2bf2,keratitis,inflamed corneal surface found
SX_90ec2e2bf2,keratitis,corneal layer becomes swollen
SX_90ec2e2bf2,keratitis,tissue around cornea inflames
SX_befebbbd41,cranky,cranky
SX_9bcef45cd6,kyphosis,kyphosis
SX_a8b3b0bfba,kidney cyst,fluid filled sac in kidney
SX_a8b3b0bfba,kidney cyst,small fluid filled growth kidney
SX_a8b3b0bfba,kidney cyst,noncancerous growth kidney tissue
SX_a8b3b0bfba,kidney cyst,kidney abnormality with fluid
SX_a8b3b0bfba,kidney cyst,fluid accumulation kidney organ
SX_a8b3b0bfba,kidney cyst,fluid filled pocket kidney area
SX_2b0624fc4c,keratoconus,corneal cone shape disorder
SX_2b0624fc4c,keratoconus,irregular corneal curvature exists
SX_2b0624fc4c,keratoconus,cornea is irregularly curved
SX_2b0624fc4c,keratoconus,cornea is abnormally curved
SX_2b0624fc4c,keratoconus,corneal shape is conical
SX_2b0624fc4c,keratoconus,irregular corneal shape exists
SX_df05cc0485,keratosis pilaris,small rough patches on skin
SX_df05cc0485,keratosis pilaris,small keratin-filled bumps appear
SX_df05cc0485,keratosis pilaris,small rough bumps on skin
SX_df05cc0485,keratosis pilaris,skin develops small lumps easily
SX_df05cc0485,keratosis pilaris,skin forms tiny sandpits often
SX_df05cc0485,keratosis pilaris,skin has many tiny nodules
SX_1b889570fb,port-wine stain,fleshy growth with wine color
SX_1b889570fb,port-wine stain,fleshy growth with wine colored tone
SX_17488b4f20,hip dislocation,hip joint out of place
SX_17488b4f20,hip dislocation,hip bone not in socket
SX_17488b4f20,hip dislocation,hip not aligned properly
SX_17488b4f20,hip dislocation,bone moved to wrong spot
SX_17488b4f20,hip dislocation,hip joint not seated right
SX_17488b4f20,hip dislocation,hip not in correct place
SX_e569d16ccb,simple kidney cyst,small benign growth on kidney surface
SX_e569d16ccb,simple kidney cyst,non cancerous lump on kidney wall
SX_e569d16ccb,simple kidney cyst,fluid filled sac inside kidney tissue
SX_e569d16ccb,simple kidney cyst,benign tumor on kidney outer layer
SX_e569d16ccb,simple kidney cyst,small rounded mass on kidney edge
SX_e569d16ccb,simple kidney cyst,soft and movable kidney growth
SX_26e944c507,overgrowth,excessive tissue development occurs here
SX_26e944c507,overgrowth,growth rate increases excessively
SX_26e944c507,overgrowth,tissue expansion is abnormal size
SX_26e944c507,overgrowth,growth rate accelerates rapidly here
SX_26e944c507,overgrowth,excessive cell proliferation occurs here
SX_26e944c507,overgrowth,tissue expansion happens naturally
SX_3becc47645,loss of bladder control,urine leaks without warning
SX_3becc47645,loss of bladder control,bladder muscles weaken suddenly
SX_3becc47645,loss of bladder control,control over bladder lost now
SX_3becc47645,loss of bladder control,urine escapes without control
SX_3becc47645,loss of bladder control,bladder function declines slowly
SX_3becc47645,loss of bladder control,urine flows freely always
SX_17cdab9b24,visual hallucinations,imagining visual scenes
SX_17cdab9b24,visual hallucinations,experiencing vivid illusions
SX_17cdab9b24,visual hallucinations,perceiving false visions
SX_17cdab9b24,visual hallucinations,seeing phantom shapes
SX_17cdab9b24,visual hallucinations,imagining visual realities
SX_17cdab9b24,visual hallucinations,experiencing sensory deceptions
SX_cad7d7e7f8,low sperm count,here is a low sperm count
SX_cad7d7e7f8,low sperm count,sperm count is below normal
SX_cad7d7e7f8,low sperm count,fewer than expected sperm present
SX_cad7d7e7f8,low sperm count,low number of sperm found
SX_cad7d7e7f8,low sperm count,less than average sperm count
SX_cad7d7e7f8,low sperm count,small amount of healthy sperm
SX_01786bea2c,nephritis,inflammation of kidney tissue
SX_01786bea2c,nephritis,kidney inflammation occurs suddenly
SX_01786bea2c,nephritis,kidney damage from infection
SX_01786bea2c,nephritis,kidney inflammation caused by bacteria
SX_01786bea2c,nephritis,kidney swelling and redness
SX_01786bea2c,nephritis,kidney infection leads to
SX_917baec5a3,lymphedema,tissue swelling from excess fluid
SX_917baec5a3,lymphedema,tissue swelling from fluid excess
SX_1b437cfc5f,infections,bacterial invasion of body parts
SX_1b437cfc5f,infections,foreign invaders in bodily fluids
SX_1b437cfc5f,infections,bacterial or viral colonization
SX_1b437cfc5f,infections,microbial invasion of host cells
SX_1b437cfc5f,infections,fungal or bacterial infestation
SX_1b437cfc5f,infections,microbial presence in wound areas
SX_bbb292ef0e,fainting spell,passing out without warning quickly
SX_bbb292ef0e,fainting spell,fading away rapidly silently
SX_bbb292ef0e,fainting spell,passing out without notice quietly
SX_06012dd799,syncope,syncope
SX_153df4c2fc,slender build,here is a slender figure
SX_153df4c2fc,slender build,long and lean in shape
SX_153df4c2fc,slender build,not heavy or bulky form
SX_153df4c2fc,slender build,slim and trim appearance
SX_153df4c2fc,slender build,small but not weak build
SX_153df4c2fc,slender build,long and slender profile
SX_346754f19b,recurrent respiratory infections,recurring lung and airway problems
SX_346754f19b,recurrent respiratory infections,persistent coughs and congestion issues
SX_346754f19b,recurrent respiratory infections,infection in lungs keeps returning
SX_346754f19b,recurrent respiratory infections,airways repeatedly get infected now
SX_346754f19b,recurrent respiratory infections,lungs keep getting infected again
SX_346754f19b,recurrent respiratory infections,repeat episodes of pneumonia type
SX_87a4f21242,decreased appetite,eating becomes less appealing now
SX_87a4f21242,decreased appetite,not wanting to eat much
SX_87a4f21242,decreased appetite,no desire for meals time
SX_87a4f21242,decreased appetite,less craving for favorite foods
SX_87a4f21242,decreased appetite,not hungry as usual days
SX_87a4f21242,decreased appetite,less hunger than before that
SX_fc6c149bf0,flat feet,feet lack normal curvature
SX_fc6c149bf0,flat feet,arch of foot is flat
SX_fc6c149bf0,flat feet,foot shape is not curved
SX_fc6c149bf0,flat feet,lowered arch of the foot
SX_fc6c149bf0,flat feet,flatness of the foot sole
SX_fc6c149bf0,flat feet,foot shape lacks curvature now
SX_e0aa948ea2,heart murmurs,abnormal heart sounds persistently present
SX_e0aa948ea2,heart murmurs,unusual cardiac sound patterns exist
SX_e0aa948ea2,heart murmurs,whispery sounds emanate from heart
SX_e0aa948ea2,heart murmurs,soft murmurs are audible only
SX_e0aa948ea2,heart murmurs,abnormal cardiac tone persists here
SX_e0aa948ea2,heart murmurs,unusual heart sounds continue on
SX_d3630ee923,male infertility,here is no sperm production
SX_d3630ee923,male infertility,no viable sperm present
SX_d3630ee923,male infertility,male factor infertility exists
SX_d3630ee923,male infertility,sperm motility is slow
SX_d3630ee923,male infertility,few or no sperm found
SX_d3630ee923,male infertility,sperm morphology is abnormal
SX_153262e876,crowded teeth,teeth tightly packed together
SX_153262e876,crowded teeth,teeth overlapping each other slightly
SX_153262e876,crowded teeth,teeth not leaving enough space
SX_153262e876,crowded teeth,teeth very close to each other
SX_153262e876,crowded teeth,teeth almost touching each other
SX_153262e876,crowded teeth,teeth in a tight row
SX_311241b71c,nearsightedness,seeing close objects clearly
SX_311241b71c,nearsightedness,trouble with far vision
SX_311241b71c,nearsightedness,near things in focus
SX_311241b71c,nearsightedness,seeing near objects well
SX_311241b71c,nearsightedness,clearly seeing nearby things
SX_311241b71c,nearsightedness,near vision is very sharp
SX_fc66df1287,mole,mole
SX_dc3991d46c,hyperparathyroidism,excessive parathyroid hormone production
SX_dc3991d46c,hyperparathyroidism,parathyroid glands overactive condition
SX_dc3991d46c,hyperparathyroidism,parathyroid hormone level increases
SX_dc3991d46c,hyperparathyroidism,hyperfunction of parathyroid glands
SX_dc3991d46c,hyperparathyroidism,elevated parathyroid hormone levels
SX_dc3991d46c,hyperparathyroidism,increased parathyroid hormone output
SX_de0bf261e1,parathyroid hyperplasia,excessive parathyroid gland growth
SX_de0bf261e1,parathyroid hyperplasia,parathyroid glands enlarged abnormally
SX_de0bf261e1,parathyroid hyperplasia,parathyroids become overgrown gradually
SX_de0bf261e1,parathyroid hyperplasia,parathyroid tissue grows excessively
SX_de0bf261e1,parathyroid hyperplasia,parathyroid mass forms slowly
SX_de0bf261e1,parathyroid hyperplasia,abnormal parathyroid tissue growth
SX_e85b0c09bd,bulging eye,here is a bulging eye
SX_e85b0c09bd,bulging eye,eye protrudes from socket slightly
SX_e85b0c09bd,bulging eye,eyelid does not cover fully
SX_e85b0c09bd,bulging eye,bulge forms on eyeball edge
SX_e85b0c09bd,bulging eye,tissue bulges from eye socket
SX_e85b0c09bd,bulging eye,eyeball protrudes slightly more here
SX_57331f87ec,kidney stones,mineral buildup in kidneys
SX_57331f87ec,kidney stones,small stones in kidney area
SX_57331f87ec,kidney stones,mineralized debris in kidneys
SX_57331f87ec,kidney stones,small hard mineral deposits in kidneys
SX_57331f87ec,kidney stones,hardened calcium oxalate crystals inside kidney
SX_57331f87ec,kidney stones,mineral buildup in kidney walls
SX_6f0a30c7a3,lymphadenitis,inflamed lymph node tissue
SX_6f0a30c7a3,lymphadenitis,lymph node inflammation exists
SX_6f0a30c7a3,lymphadenitis,lymph node infection present
SX_6f0a30c7a3,lymphadenitis,lymph node tissues inflamed
SX_6f0a30c7a3,lymphadenitis,inflammation in lymph nodes
SX_6f0a30c7a3,lymphadenitis,lymph node infection exists
SX_6f4a6ed1fc,hostility,here is an aggressive attitude
SX_6f4a6ed1fc,hostility,negative feelings towards others shown
SX_6f4a6ed1fc,hostility,hostile intentions evident clearly
SX_6f4a6ed1fc,hostility,opposition to others shown strongly
SX_6f4a6ed1fc,hostility,antagonistic nature revealed fully
SX_6f4a6ed1fc,hostility,dislike for others expressed openly
SX_7f54d01cf0,loss of speech,words cannot be spoken
SX_7f54d01cf0,loss of speech,speech is not possible
SX_7f54d01cf0,loss of speech,voice is completely gone
SX_7f54d01cf0,loss of speech,no vocalization occurs here
SX_7f54d01cf0,loss of speech,spoken language is absent
SX_7f54d01cf0,loss of speech,vocal sounds are missing
SX_ddfa93be23,leg weakness,leg feels heavy and weak
SX_ddfa93be23,leg weakness,muscles in legs are affected
SX_ddfa93be23,leg weakness,legs lack strength and power
SX_ddfa93be23,leg weakness,feeling of leg heaviness
SX_ddfa93be23,leg weakness,legs do not support weight
SX_ddfa93be23,leg weakness,strength in legs decreased
SX_6b5833cd30,overactive thyroid,thyroid gland produces too much hormone
SX_6b5833cd30,overactive thyroid,excessive thyroid hormone production occurs
SX_6b5833cd30,overactive thyroid,high levels of thyroxine present
SX_6b5833cd30,overactive thyroid,thyroid hormone output exceeds normal
SX_6b5833cd30,overactive thyroid,excess thyroxine is produced
SX_6b5833cd30,overactive thyroid,thyroid hormone levels are high
SX_e14d5ac5a3,dehydration,body lacks sufficient moisture
SX_e14d5ac5a3,dehydration,insufficient hydration exists here
SX_e14d5ac5a3,dehydration,too dry inside my body
SX_e14d5ac5a3,dehydration,insufficient hydration exists now
SX_200525715f,myelitis,myelitis
SX_11f987d1b4,seborrheic keratosis,brown spots on the skin appear
SX_11f987d1b4,seborrheic keratosis,skin growths with scaly surface
SX_11f987d1b4,seborrheic keratosis,small brown bumps on the skin
